Time, X, Y, Z
255.541667,0.066381,1.250544,0.461195
255.55,0.067578,1.250328,0.460319
255.558333,0.068584,1.250022,0.459462
255.566667,0.069481,1.24969,0.458471
255.575,0.070332,1.249278,0.457539
255.583333,0.071017,1.24881,0.456497
255.591667,0.071602,1.248279,0.455411
255.6,0.072101,1.247645,0.45425
255.608333,0.072504,1.247005,0.453103
255.616667,0.072985,1.246329,0.451906
255.625,0.073429,1.245571,0.450788
255.633333,0.073835,1.244892,0.449703
255.641667,0.074229,1.244184,0.448709
255.65,0.074586,1.243513,0.447829
255.658333,0.075065,1.242913,0.446999
255.666667,0.075506,1.242245,0.44628
255.675,0.075936,1.241556,0.445606
255.683333,0.076369,1.240953,0.445033
255.691667,0.076896,1.240272,0.444684
255.7,0.077411,1.239588,0.444472
255.708333,0.078008,1.238878,0.444436
255.716667,0.07864,1.238186,0.444482
255.725,0.079405,1.237417,0.444568
255.733333,0.080261,1.236661,0.444843
255.741667,0.081187,1.235823,0.445241
255.75,0.082012,1.234973,0.445684
255.758333,0.082873,1.234168,0.446335
255.766667,0.083739,1.233309,0.447004
255.775,0.084519,1.232437,0.447796
255.783333,0.085277,1.231505,0.448686
255.791667,0.086065,1.230484,0.449634
255.8,0.086931,1.229386,0.450663
255.808333,0.087843,1.228287,0.45166
255.816667,0.088931,1.227231,0.452674
255.825,0.090054,1.22624,0.453523
255.833333,0.091184,1.225576,0.454291
255.841667,0.092245,1.225333,0.454872
255.85,0.093179,1.225464,0.45535
255.858333,0.094011,1.225937,0.455544
255.866667,0.094652,1.226659,0.455562
255.875,0.095063,1.227508,0.455419
255.883333,0.095369,1.228318,0.455233
255.891667,0.095591,1.229082,0.454935
255.9,0.095831,1.22972,0.454548
255.908333,0.096135,1.230298,0.454014
255.916667,0.096468,1.230795,0.453402
255.925,0.096919,1.231217,0.452708
255.933333,0.097417,1.231652,0.451912
255.941667,0.09807,1.232097,0.451009
255.95,0.098778,1.232513,0.450099
255.958333,0.099761,1.232965,0.449084
255.966667,0.100612,1.233475,0.448065
255.975,0.101655,1.234007,0.447058
255.983333,0.102641,1.234584,0.446066
255.991667,0.103601,1.235231,0.44507
256.0,0.104515,1.235869,0.444016
256.008333,0.105279,1.236574,0.443005
256.016667,0.105948,1.237257,0.44194
256.025,0.106572,1.237936,0.440852
256.033333,0.107021,1.238599,0.43971
256.041667,0.107301,1.239229,0.438535
256.05,0.107401,1.239777,0.437376
256.058333,0.107488,1.240285,0.436115
256.066667,0.107427,1.240725,0.434823
256.075,0.107259,1.241118,0.433442
256.083333,0.107117,1.241453,0.432053
256.091667,0.106891,1.241708,0.430491
256.1,0.106566,1.241975,0.429022
256.108333,0.106221,1.242164,0.427397
256.116667,0.105855,1.242365,0.425807
256.125,0.105417,1.242541,0.424262
256.133333,0.105002,1.242732,0.422758
256.141667,0.104573,1.242888,0.421238
256.15,0.104127,1.243068,0.419767
256.158333,0.103575,1.243153,0.418304
256.166667,0.102975,1.243228,0.416945
256.175,0.102361,1.243231,0.415523
256.183333,0.101767,1.243134,0.414121
256.191667,0.101109,1.242972,0.412779
256.2,0.100495,1.24268,0.411568
256.208333,0.099819,1.242402,0.410311
256.216667,0.099262,1.242047,0.409295
256.225,0.098737,1.241623,0.40825
256.233333,0.098197,1.241172,0.407349
256.241667,0.097688,1.240683,0.406574
256.25,0.097165,1.240118,0.4058
256.258333,0.096679,1.239508,0.405234
256.266667,0.096201,1.238848,0.404706
256.275,0.095647,1.238136,0.404273
256.283333,0.094976,1.237404,0.4039
256.291667,0.094294,1.236698,0.403692
256.3,0.093509,1.23597,0.403653
256.308333,0.092593,1.235316,0.403712
256.316667,0.091566,1.234699,0.403818
256.325,0.090458,1.234159,0.404236
256.333333,0.089208,1.233742,0.404805
256.341667,0.087815,1.233457,0.405664
256.35,0.086265,1.233351,0.406676
256.358333,0.08457,1.23333,0.407898
256.366667,0.082767,1.233356,0.409158
256.375,0.080844,1.233452,0.410349
256.383333,0.078986,1.23355,0.411442
256.391667,0.077126,1.233743,0.412345
256.4,0.075498,1.233984,0.413274
256.408333,0.07402,1.234429,0.414053
256.416667,0.072853,1.234972,0.414895
256.425,0.071824,1.235656,0.415517
256.433333,0.070928,1.236405,0.416265
256.441667,0.070231,1.237176,0.416807
256.45,0.069646,1.237846,0.417282
256.458333,0.069201,1.238519,0.417532
256.466667,0.068865,1.239119,0.417627
256.475,0.06867,1.239564,0.417609
256.483333,0.06849,1.239894,0.417494
256.491667,0.068267,1.240134,0.417339
256.5,0.067967,1.240314,0.417132
256.508333,0.067649,1.240464,0.416895
256.516667,0.067324,1.240592,0.416616
256.525,0.066989,1.240791,0.416223
256.533333,0.066625,1.241131,0.415641
256.541667,0.066269,1.241599,0.414985
256.55,0.066047,1.242182,0.414337
256.558333,0.065821,1.242924,0.413597
256.566667,0.065636,1.243721,0.412844
256.575,0.065445,1.244658,0.412112
256.583333,0.065329,1.245518,0.41135
256.591667,0.065183,1.246318,0.410595
256.6,0.065068,1.247083,0.409686
256.608333,0.064938,1.247741,0.408699
256.616667,0.06493,1.248219,0.407696
256.625,0.064893,1.248531,0.406565
256.633333,0.064786,1.248691,0.405411
256.641667,0.064756,1.248682,0.404263
256.65,0.064795,1.248553,0.403029
256.658333,0.064712,1.248343,0.401795
256.666667,0.064681,1.248062,0.400601
256.675,0.064654,1.247765,0.399379
256.683333,0.064665,1.247396,0.398202
256.691667,0.064667,1.247018,0.397125
256.7,0.064765,1.246596,0.396017
256.708333,0.064815,1.246074,0.395019
256.716667,0.064945,1.245537,0.393984
256.725,0.065199,1.244927,0.393013
256.733333,0.065529,1.244152,0.392106
256.741667,0.06582,1.243281,0.391265
256.75,0.066271,1.242311,0.390452
256.758333,0.066754,1.241116,0.389772
256.766667,0.06718,1.239851,0.389181
256.775,0.067713,1.238366,0.388785
256.783333,0.068311,1.236781,0.388471
256.791667,0.068931,1.235073,0.388328
256.8,0.069667,1.233349,0.388362
256.808333,0.070498,1.231584,0.388602
256.816667,0.071469,1.229851,0.38897
256.825,0.072507,1.228192,0.38954
256.833333,0.07365,1.226607,0.390341
256.841667,0.074864,1.225195,0.391237
256.85,0.076133,1.223934,0.392358
256.858333,0.077562,1.222849,0.393669
256.866667,0.079083,1.221861,0.395117
256.875,0.080728,1.220909,0.396676
256.883333,0.082519,1.219962,0.398389
256.891667,0.084436,1.219006,0.400172
256.9,0.086533,1.218078,0.402046
256.908333,0.08878,1.217116,0.403932
256.916667,0.091127,1.216259,0.405764
256.925,0.09354,1.215573,0.407528
256.933333,0.095799,1.215245,0.409124
256.941667,0.097797,1.215336,0.410473
256.95,0.099489,1.215856,0.411521
256.958333,0.100939,1.216532,0.412316
256.966667,0.102025,1.217393,0.4128
256.975,0.102806,1.218206,0.413092
256.983333,0.103421,1.218956,0.413197
256.991667,0.10386,1.219572,0.413193
257.0,0.104227,1.220028,0.413038
257.008333,0.104678,1.22041,0.412731
257.016667,0.105106,1.220639,0.412368
257.025,0.105592,1.220842,0.411895
257.033333,0.106251,1.221039,0.411364
257.041667,0.107051,1.221323,0.410797
257.05,0.107907,1.221717,0.410271
257.058333,0.108967,1.222254,0.409728
257.066667,0.109916,1.222865,0.40925
257.075,0.110992,1.223631,0.408702
257.083333,0.111944,1.224448,0.408212
257.091667,0.112813,1.225306,0.407731
257.1,0.11362,1.226151,0.407162
257.108333,0.114199,1.22702,0.406587
257.116667,0.114701,1.227801,0.405879
257.125,0.115014,1.228473,0.405124
257.133333,0.115173,1.229075,0.404309
257.141667,0.115213,1.229581,0.403404
257.15,0.115163,1.229957,0.402405
257.158333,0.114975,1.230201,0.401359
257.166667,0.114726,1.230373,0.400256
257.175,0.114402,1.230384,0.399144
257.183333,0.114059,1.230335,0.397951
257.191667,0.113682,1.230157,0.396743
257.2,0.113256,1.229915,0.395546
257.208333,0.112865,1.229553,0.394407
257.216667,0.1124,1.229216,0.393285
257.225,0.11204,1.228885,0.39215
257.233333,0.111683,1.228519,0.391065
257.241667,0.111362,1.228202,0.389988
257.25,0.110986,1.227912,0.389009
257.258333,0.110535,1.227607,0.388071
257.266667,0.110062,1.22728,0.387195
257.275,0.109572,1.226858,0.386424
257.283333,0.10906,1.226386,0.385724
257.291667,0.108528,1.225829,0.385032
257.3,0.107981,1.225174,0.384408
257.308333,0.107381,1.224482,0.383779
257.316667,0.106813,1.223659,0.383178
257.325,0.106234,1.222793,0.382654
257.333333,0.105704,1.221954,0.382143
257.341667,0.105063,1.221055,0.381719
257.35,0.104414,1.220275,0.381429
257.358333,0.103695,1.219501,0.381245
257.366667,0.102936,1.218768,0.381191
257.375,0.102112,1.218147,0.381118
257.383333,0.101214,1.217569,0.381127
257.391667,0.100236,1.217163,0.381267
257.4,0.099126,1.216812,0.381538
257.408333,0.098035,1.216607,0.381937
257.416667,0.0967,1.216522,0.382575
257.425,0.095341,1.216598,0.383423
257.433333,0.093907,1.216867,0.384487
257.441667,0.092346,1.217251,0.385867
257.45,0.090669,1.217856,0.387462
257.458333,0.088896,1.218611,0.389088
257.466667,0.087127,1.219402,0.39074
257.475,0.08533,1.220377,0.392381
257.483333,0.083591,1.221424,0.394129
257.491667,0.081938,1.222611,0.395945
257.5,0.080301,1.223893,0.397702
257.508333,0.078778,1.225192,0.399399
257.516667,0.077441,1.226398,0.401041
257.525,0.076176,1.227629,0.402539
257.533333,0.075202,1.22869,0.40393
257.541667,0.074257,1.229702,0.405213
257.55,0.073576,1.230488,0.406285
257.558333,0.073028,1.231123,0.407242
257.566667,0.072632,1.231658,0.407943
257.575,0.072289,1.232062,0.408535
257.583333,0.072003,1.232396,0.409075
257.591667,0.071769,1.232667,0.40949
257.6,0.071509,1.2329,0.409793
257.608333,0.07124,1.233159,0.409997
257.616667,0.070957,1.233509,0.410122
257.625,0.070532,1.234079,0.410111
257.633333,0.070098,1.234779,0.410063
257.641667,0.069541,1.235653,0.409983
257.65,0.068923,1.236645,0.409804
257.658333,0.068242,1.237749,0.40956
257.666667,0.067691,1.238783,0.409311
257.675,0.067082,1.239868,0.409021
257.683333,0.066515,1.240897,0.408659
257.691667,0.065975,1.241781,0.408242
257.7,0.065557,1.242636,0.407795
257.708333,0.065195,1.243262,0.407374
257.716667,0.064872,1.243718,0.40683
257.725,0.064635,1.24398,0.406213
257.733333,0.064429,1.244016,0.405646
257.741667,0.0643,1.243878,0.40508
257.75,0.064205,1.243633,0.40449
257.758333,0.06413,1.243283,0.403876
257.766667,0.064131,1.242818,0.40324
257.775,0.064069,1.24233,0.40263
257.783333,0.064008,1.24184,0.402047
257.791667,0.063952,1.241346,0.401459
257.8,0.063856,1.240762,0.400879
257.808333,0.063733,1.240156,0.400328
257.816667,0.063574,1.23958,0.399793
257.825,0.063368,1.238963,0.399328
257.833333,0.063229,1.238288,0.39891
257.841667,0.063132,1.237569,0.398571
257.85,0.063047,1.236844,0.398275
257.858333,0.062938,1.236055,0.398031
257.866667,0.062918,1.235183,0.397878
257.875,0.062926,1.234265,0.397804
257.883333,0.062931,1.233306,0.397845
257.891667,0.062972,1.232293,0.398013
257.9,0.063022,1.231229,0.398349
257.908333,0.063092,1.230182,0.398765
257.916667,0.063288,1.229054,0.399343
257.925,0.063583,1.227983,0.39996
257.933333,0.064073,1.226797,0.400711
257.941667,0.064631,1.225717,0.401557
257.95,0.065414,1.224713,0.402559
257.958333,0.066206,1.223867,0.403597
257.966667,0.067192,1.223141,0.40482
257.975,0.068175,1.222556,0.40609
257.983333,0.069188,1.222012,0.407539
257.991667,0.070313,1.221575,0.409156
258.0,0.071414,1.221074,0.410875
258.008333,0.072689,1.220536,0.412753
258.016667,0.074035,1.219893,0.414851
258.025,0.075559,1.219242,0.417091
258.033333,0.077239,1.218596,0.419448
258.041667,0.079091,1.218073,0.421905
258.05,0.081081,1.217605,0.424353
258.058333,0.083003,1.2174,0.426657
258.066667,0.08485,1.217351,0.428875
258.075,0.086716,1.21744,0.430901
258.083333,0.088392,1.217744,0.432723
258.091667,0.08984,1.21824,0.434237
258.1,0.091084,1.218818,0.43549
258.108333,0.092062,1.219439,0.436517
258.116667,0.092662,1.220096,0.437232
258.125,0.093144,1.220758,0.437742
258.133333,0.093454,1.221313,0.438218
258.141667,0.093609,1.221876,0.438557
258.15,0.093788,1.222451,0.43879
258.158333,0.094038,1.222972,0.438923
258.166667,0.094443,1.223457,0.438932
258.175,0.095051,1.224011,0.438845
258.183333,0.095828,1.224595,0.438734
258.191667,0.0969,1.225237,0.438667
258.2,0.097957,1.225921,0.438513
258.208333,0.099016,1.226682,0.438337
258.216667,0.100126,1.227484,0.438072
258.225,0.101088,1.228263,0.437863
258.233333,0.102019,1.229082,0.437572
258.241667,0.102745,1.229904,0.437139
258.25,0.103224,1.230652,0.436678
258.258333,0.103554,1.231427,0.436098
258.266667,0.103755,1.232139,0.435443
258.275,0.103838,1.23279,0.434621
258.283333,0.10372,1.233387,0.433657
258.291667,0.10355,1.233863,0.432653
258.3,0.103315,1.234343,0.43143
258.308333,0.103022,1.234719,0.430133
258.316667,0.102646,1.235048,0.4288
258.325,0.102123,1.235281,0.427338
258.333333,0.101622,1.235488,0.42588
258.341667,0.101036,1.235664,0.424341
258.35,0.100431,1.235899,0.422841
258.358333,0.099756,1.236045,0.421366
258.366667,0.098979,1.236281,0.419958
258.375,0.09816,1.236524,0.418697
258.383333,0.097217,1.236757,0.417447
258.391667,0.096321,1.236973,0.416365
258.4,0.095299,1.23712,0.41535
258.408333,0.09432,1.237219,0.414473
258.416667,0.093429,1.237211,0.413687
258.425,0.092518,1.237182,0.413057
258.433333,0.091692,1.237023,0.412626
258.441667,0.090899,1.23679,0.412401
258.45,0.090144,1.236458,0.412418
258.458333,0.089428,1.236039,0.412558
258.466667,0.088672,1.235472,0.412798
258.475,0.087791,1.23477,0.413154
258.483333,0.086863,1.234,0.413552
258.491667,0.085805,1.233152,0.414059
258.5,0.084636,1.232352,0.414681
258.508333,0.083295,1.231526,0.41553
258.516667,0.081714,1.230794,0.416341
258.525,0.079953,1.230064,0.417231
258.533333,0.077959,1.229424,0.418134
258.541667,0.075825,1.228906,0.41902
258.55,0.073511,1.228504,0.419777
258.558333,0.07111,1.22822,0.420429
258.566667,0.068594,1.228137,0.420763
258.575,0.06618,1.228202,0.421005
258.583333,0.063867,1.228518,0.42091
258.591667,0.061719,1.228998,0.420791
258.6,0.059849,1.229714,0.420613
258.608333,0.058124,1.230604,0.420418
258.616667,0.056738,1.231552,0.420271
258.625,0.055528,1.232551,0.420046
258.633333,0.054643,1.233544,0.419616
258.641667,0.053986,1.234485,0.419022
258.65,0.053452,1.23535,0.418278
258.658333,0.052976,1.236129,0.417372
258.666667,0.052695,1.236782,0.416389
258.675,0.052332,1.237314,0.415337
258.683333,0.051868,1.237806,0.414311
258.691667,0.051336,1.238264,0.413254
258.7,0.050711,1.238759,0.41212
258.708333,0.050181,1.239265,0.41101
258.716667,0.049583,1.239852,0.409732
258.725,0.049172,1.240422,0.408546
258.733333,0.048815,1.241029,0.407262
258.741667,0.048577,1.241645,0.406053
258.75,0.048475,1.242191,0.404896
258.758333,0.048443,1.24274,0.403743
258.766667,0.048547,1.243324,0.402545
258.775,0.048683,1.2438,0.4015
258.783333,0.048873,1.244258,0.400355
258.791667,0.049116,1.244636,0.399212
258.8,0.049315,1.244941,0.398127
258.808333,0.049598,1.245156,0.397094
258.816667,0.049868,1.245321,0.395945
258.825,0.050041,1.245374,0.394872
258.833333,0.050342,1.245357,0.393716
258.841667,0.050616,1.245192,0.392714
258.85,0.050874,1.244906,0.391675
258.858333,0.051147,1.244517,0.390667
258.866667,0.051426,1.244029,0.389574
258.875,0.05166,1.243482,0.388521
258.883333,0.051908,1.242832,0.3874
258.891667,0.052108,1.242131,0.386348
258.9,0.052298,1.241382,0.385245
258.908333,0.052487,1.240633,0.384102
258.916667,0.052587,1.239834,0.38315
258.925,0.052848,1.238997,0.382196
258.933333,0.05315,1.23812,0.381408
258.941667,0.05338,1.237213,0.380706
258.95,0.053664,1.236286,0.380003
258.958333,0.054003,1.235288,0.379466
258.966667,0.054311,1.234225,0.37905
258.975,0.054656,1.23318,0.37879
258.983333,0.054973,1.232048,0.378729
258.991667,0.055284,1.230912,0.378749
259.0,0.055639,1.229776,0.37887
259.008333,0.05608,1.228567,0.379064
259.016667,0.056612,1.227401,0.379359
259.025,0.057222,1.226153,0.379766
259.033333,0.057921,1.224977,0.38026
259.041667,0.058728,1.223773,0.380874
259.05,0.059561,1.222647,0.381695
259.058333,0.060371,1.221583,0.382591
259.066667,0.061355,1.220672,0.383579
259.075,0.062264,1.219898,0.384649
259.083333,0.063282,1.219225,0.38594
259.091667,0.064273,1.21865,0.387311
259.1,0.06531,1.218108,0.388883
259.108333,0.066477,1.217625,0.390648
259.116667,0.067753,1.217047,0.392631
259.125,0.069195,1.216539,0.394739
259.133333,0.070771,1.216134,0.396927
259.141667,0.072412,1.215923,0.399209
259.15,0.074107,1.21596,0.401417
259.158333,0.075808,1.216321,0.40349
259.166667,0.077391,1.217088,0.405423
259.175,0.078846,1.218253,0.407096
259.183333,0.080136,1.219568,0.4085
259.191667,0.081206,1.221058,0.409756
259.2,0.081945,1.222559,0.410695
259.208333,0.082583,1.223964,0.411468
259.216667,0.082988,1.225241,0.412048
259.225,0.083272,1.226384,0.412463
259.233333,0.083464,1.227367,0.412709
259.241667,0.08354,1.228305,0.412839
259.25,0.083615,1.229087,0.41282
259.258333,0.08372,1.229738,0.412672
259.266667,0.083881,1.230307,0.412418
259.275,0.08423,1.230885,0.412129
259.283333,0.084763,1.2315,0.41174
259.291667,0.085449,1.232219,0.411317
259.3,0.086227,1.232988,0.410944
259.308333,0.0871,1.233872,0.410551
259.316667,0.087872,1.234746,0.410204
259.325,0.088612,1.235649,0.409857
259.333333,0.089273,1.236499,0.409374
259.341667,0.089792,1.237218,0.408916
259.35,0.090217,1.237818,0.408374
259.358333,0.090563,1.238303,0.407686
259.366667,0.090747,1.238625,0.406993
259.375,0.090811,1.238809,0.406231
259.383333,0.090691,1.238835,0.405437
259.391667,0.0905,1.238761,0.404601
259.4,0.090324,1.238635,0.403749
259.408333,0.090101,1.238412,0.402816
259.416667,0.08985,1.238155,0.401856
259.425,0.089593,1.237791,0.400865
259.433333,0.089316,1.23739,0.399916
259.441667,0.089054,1.236965,0.398837
259.45,0.088767,1.236504,0.397896
259.458333,0.088502,1.236035,0.39703
259.466667,0.088141,1.235552,0.396161
259.475,0.087777,1.235091,0.395393
259.483333,0.087405,1.234542,0.394697
259.491667,0.086891,1.233972,0.394063
259.5,0.086345,1.23339,0.39345
259.508333,0.085786,1.232718,0.392925
259.516667,0.085174,1.231986,0.392462
259.525,0.084442,1.231234,0.392019
259.533333,0.083726,1.230354,0.391683
259.541667,0.083063,1.229437,0.391422
259.55,0.08234,1.228418,0.391198
259.558333,0.081626,1.227407,0.391039
259.566667,0.080989,1.226317,0.390972
259.575,0.08034,1.225213,0.391051
259.583333,0.079564,1.224122,0.391209
259.591667,0.078768,1.223036,0.391365
259.6,0.077917,1.22198,0.391564
259.608333,0.076895,1.220998,0.391824
259.616667,0.075846,1.220098,0.392193
259.625,0.074621,1.21929,0.392701
259.633333,0.073238,1.218583,0.393254
259.641667,0.071644,1.218055,0.394058
259.65,0.069921,1.217736,0.395019
259.658333,0.06802,1.217576,0.396169
259.666667,0.065931,1.217703,0.397569
259.675,0.063729,1.218061,0.399199
259.683333,0.061395,1.218626,0.400946
259.691667,0.059031,1.219384,0.402681
259.7,0.056702,1.220257,0.404261
259.708333,0.054447,1.221383,0.405686
259.716667,0.052329,1.222694,0.40712
259.725,0.050532,1.224273,0.408542
259.733333,0.048957,1.225987,0.40994
259.741667,0.047525,1.227795,0.411362
259.75,0.046275,1.229546,0.412847
259.758333,0.045186,1.231239,0.414226
259.766667,0.044287,1.23281,0.415456
259.775,0.043509,1.234162,0.416486
259.783333,0.042931,1.235273,0.417277
259.791667,0.042456,1.236201,0.417881
259.8,0.041998,1.23691,0.41837
259.808333,0.041611,1.237422,0.418727
259.816667,0.041289,1.237756,0.418995
259.825,0.040928,1.238034,0.419146
259.833333,0.040552,1.238296,0.419238
259.841667,0.040144,1.238663,0.419282
259.85,0.039758,1.23917,0.41931
259.858333,0.039285,1.239907,0.419209
259.866667,0.038818,1.240775,0.419091
259.875,0.038213,1.241848,0.418911
259.883333,0.03762,1.242873,0.418786
259.891667,0.036988,1.243975,0.41862
259.9,0.036399,1.244948,0.418425
259.908333,0.035823,1.245834,0.418174
